asin	title	reviewer_id	reviewer_name	review_text	rating	summary	review_date	total_votes	helpful_votes	unhelpful_votes
B000AE4QD8	Doc Martin Series 1 [Region 2]	ALKDWJMUW2E2M	Kay Beth Stavley	Fun and funny and love the scenery.	4.0	Four Stars	2014-07-10	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1DLPU1C4R8Y40	Kay	&#34;Doc Martin&#34; seemed to be the kind of series I like, but I didn't want to jump into the middle of it. Having all the seasons available on Amazon Prime encouraged me to start watching at the beginning, and I was hooked from the first minutes of the first episode. The plot evokes one of my all-time-favorite television shows, &#34;Northern Exposure.&#34; Both feature an outsider doctor who finds himself in an unusual setting peopled with quirky characters. So far I've watched the first four episodes of &#34;Doc Martin&#34; and am thoroughly impressed with the understated and excellent acting and the literate writing. The show has charm in spades and strikes the right balance between acerbic wit and genuine human interest. I'm looking forward to savoring this series!	5.0	Laugh-out-loud funny, endearing, and addictive	2014-06-05	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3UQDZNNOE9CJJ	k bogart	My wife and I are great  fans of Doc Martin . Series demonstrates wonderful combination of both drama and comedy. Suitable for the older set and retirees especially- . - K Bogart	4.0	Happy with Doc Martin	2014-04-22	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A25J70I05Z6HCS	"KDawg705 ""K-dawg"""	My brother turned me on to this show.  He had purchased the first five seasons and told me about it.  I checked it out on Amazon Prime and loved the first season.  Quirky, funny, warm, and unique.  The episodes have good story lines; however, to me, it's the inhabitants of bucolic Portwenn who make each episode so darn enjoyable.  I'm on my way to beginning Season Two and, no doubt, it will be as enjoyable as Season One.  If you have not seen Doc Martin, make an appointment to see him...he won't see you, otherwise!	5.0	The Doc Will See You...kinda	2014-01-16	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3CC7RN7D1X22Q	K. D. Groom	I loved this so much that I have bought the series thru number five. I will buy more when they are available. Great acting and scenes as well as interesting characters.	5.0	Doc Martin review	2013-10-19	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A224US0POIIX4Q	Keisuke Araki	I like Blitish drama.And I like doctor dorama.Lithining just little bit harder than Americans.But I enjoyed it.	5.0	karakizazamaru	2014-05-04	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3SN0PSWZGVXO6	Keith H	A must have for all British comedy fans.I have the other 4 series and all of these have closed captioning but series 1 does not which is dissapointing for my hearing impared wife who is Doc Martins biggest fan.	4.0	Doc Martin Series 1	2012-07-10	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2VAPDKX08K346	"Keith Kusbit ""Keith Kusbit"""	This is like a modern day James Harriet series...plenty of interesting characters...and full of surprises.The shots of the landscape and bay are, in and of themselves, enough to keep you watching. You really do grow quite fond of the characters.	5.0	very enjoyable	2014-05-04	1	0	1
B000AE4QD8	Doc Martin Series 1 [Region 2]	AFTPLAYFBXTWD	Keith McWithey	Entertaining look at small town or in this case village life.  Reminds me of Northern Exposure and Ballykissangel.  Worth watching.	4.0	Northern Exposure British style	2013-06-20	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AK0QJ09B1XQ7Z	"Keith Pruett ""handy Randy"""	The small village setting with sarcastic humor and dialog, make this a must see. Very enjoyable. I highly recommend this show.	5.0	Just what the Doctor ordered	2013-05-18	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AV9FFXP0F4I08	Keitme	Take a top notch surgeon with no real people skills who is now afraid of blood and drop him in a rural community as a general practitioner. Hilarity ensues.	5.0	Good show for a laugh	2013-08-25	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A23C54Q2ZHHULT	kelhock	A town full of characters and a doctor with no idea how to deal with them other than in the medical sense.	4.0	A comfortable laugh	2014-06-02	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A5YQXQOW1PY6P	Kelli	Great story and character development.  I loved the beautiful scenery as well. Doc Martin is oddly lovable and the other characters are quite charming.	4.0	You'll like it!	2013-12-28	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A125GZVW2ENFLT	Kelly Banks	Loved the characters and the simple yet full lives they lead!  I watched the first season non-stop until I was done!	5.0	Can't Believe I hadn't heard of this before now!	2013-10-14	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AKS3V5EZ63KA4	Kelly McKinley	This program is wonderully witty and charming!  Even though Doc Martin Ellingham is most often rude and obnoxious, he is an excellent physician who builds a reluctant relationship with the village and its people.  They are all quirky yet loveable characters that grow on you in spite of themselves.  I highly recommend Doc Martin.  What a great program!	5.0	Witty and Charming	2013-05-02	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A334TNUXZ3AEXI	Ken Beukelman	A great depiction of a sincere but dysfunctional personality.  Has nice bits of the culture clash that arises when a person from the city settles in a small town environment as well.  I've found in the past that English comedy can be a hit or miss proposition, but this one works well on enough levels that its much more hit than miss.  It's a hoot.	5.0	It's a hoot...	2011-03-22	1	1	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AM3V3VZD3GFUB	kenneth eugene gerhart	Well written, well acted, unbelievable beautiful scenery. Story lines with mild relational drama, over laid with peace and friendship.  Well worth your time	5.0	Fantastic	2013-07-18	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3NQTNYZZ2DOWL	kenneth p. boyle	There's something strangely endearing about this quaint English village, the unique and feisty nature of its inhabitants, and Doc Martin's stubborn persona that capture one's heart and imagination. A wonderfully entertaining sojourn with normality!KP Boyle	5.0	About Normal People	2013-08-19	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1XXTYZNSUHIXC	Kerry Courtney	This series is very well done, and very entertaining.  I would only recommend it for adult viewing, due to questionable content.	5.0	Doc Martin Season 1	2014-04-18	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2DE3UXI0C6RY9	Kevin T.	Fun show, with an interesting style that we don't get with American shows.  I wish the other seasons were available for US audiences on DVD.	5.0	Loved it.	2009-11-15	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A15LIH0F4NY8EW	"K. Ferguson ""KFerg"""	Great show. Every medical doctor should love this show. The things he gets away with saying to patients is just incredible.	5.0	Must see	2011-09-05	1	1	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2KM1W1YPJ1A9B	Kimberly Durham	Although the original broadcast was seven years ago the series still seems timely and pertinent. This is a series my husband enjoyed as well. The British humor appeals on many levels. The main character grows and shows how we all can grow throughout life.	5.0	funny and touching	2013-02-26	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A18NPNRL7UB7DD	"Kimberly L. Ellis ""bathory"""	This show is not as intense as Downtown Abbey or London Hospital. It is a pleasant diversion from these shows. Doc Martin grows on you; he's not very likeable at first.Great location shots. Solid stories and production.	3.0	Pleasant Diversion	2013-05-21	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AXHYS21MQUXTP	Kim M. Harrington	This is a great series of the little town of Portwenn and it's many inhabitants. Ranging from earthy to proper, these country folks will find their way into your heart. The doc sticks out like a sore thumb. He just doesn't quite fit. But in time I know he will love the folks in Portwenn too and they will find him as right as the last doctor was. I love the &#34;not my dog&#34; dog.	5.0	A quirky doc with a loveable side.	2013-09-19	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AW6TA3WA7BU4T	Kindle Customer	Love all the actors in this show especially the Doc and Louisa.. Beautiful acted. Filmed in a gorgeous location.  So lovely and English.	5.0	Martin Clunes	2014-06-07	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2UVX6U63RH7JL	"Kindle Customer ""JustB"""	Have you ever wished you could just say and do what you wanted and not worry about social protocol?  Doc Martin does, and it's so refeshing and funny.  All of the characters are wonderful.  The village is fascinating.  The scenery is stunning.  I watch &#34;reruns&#34; just to be there.  There are lessons to be learned and, as with any great story, you laugh, you cry, you wonder, you shake your head, and you just love it!	5.0	So refreshing!	2013-09-04	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3FSPSSTLOD4VU	Kindle Fire Reader	I love the Doc Martin series.  This is a British dramedy, with understated, but laugh-out-loud hilarious incidences.  The scenery where the series is filmed is gorgeous English coast.  All the characters are very human but endearing none the less.  This series will keep you engaged with the dialogue, multiple plots, and relationships among the characters in the small english town.	5.0	Quirky, original and very enjoyable	2013-05-05	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3IE2HJA7ZXNY	kindlegirl	I did not see the beginning of the series before I started watching. Just love the show. Now I can catch up on all the background drama. A great buy.Definitely would recommend	4.0	Doc Martin	2013-05-01	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1XYGUSLFWK5FI	Kirby Riffel	Not your typical people, yet they are.  Doc Martin is an original and I am hooked.  The sequence of the stories are predictable but the stories themselves are not and are ridiculously funny.  They are all good and I thought episode one could not be surpassed but Episode 6 might have been the best TV show I have ever seen and I go back to Carol Burnett, Archie Bunker and MASH.  I would have hated to miss Season One.	5.0	interesting characters	2013-08-29	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AJF256V6L2RI5	Kirk Duit	It is I not your normal who done it, the writing is excellent and the more you watch it the more endearing the characters become.	4.0	Quirky but fun	2014-05-14	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A26MYSJ9UQM0N0	kirktatom	what  a treat  to find  all the  Doc Martin  you could ever want.  quiet  quirky humor .  calming  and inviting	5.0	brilliant	2014-03-16	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	ALV5ZQ31FN6OD	kittyg	Great fun. Wonderful, quirky characters.  Intelligent, witty and civilized. I discovered Doc Martin late and I am catching up fast.	5.0	Great Fun	2014-02-06	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2CWL14T1X2QYF	kjb	This Character doctor uses no excuses or fluff and tells it like it is. Although indiscrete it's brilliantly funny! His interpersonal skills are in dire need of attention but in fact the man has everybody's well-being first and foremost in his mind. All characters portrayed in this program are exceptionally well chosen for the parts they play.	5.0	To The Point	2014-02-12	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3MC5MKA6NKHP5	K'nick K'nocker Fan	Doc Martin is a crusty, curt, verbally inept doctor who gets sick at the sight of blood. What makes him a sympathetic character is (1) he is a brilliant diagnostician, (2) he is a dedicated healer whether he's treating a scheduled patient in his office or if he stumbles across a medical emergency on a street corner, (3) he forces himself to do what is necessary even when blood is involved, and (4) he is genuinely puzzled when his brusque demeanor offends someone. I vacillate between wanting to shake the townspeople for being rude to him and wanting to knock some common courtesy into his thick head.	4.0	The most likable unlikable doctor on television	2014-01-06	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3ROU1AC4S6GP8	"Kristin Henry ""reader chick"""	Doc Martin is a socially inept yet brilliant doctor who lives on the edges of both panic and anger.  He serves Port Isaac in Cornwall, on the south west corner of England.  Unlike most doctors, Martin tends to faint at the sight of blood, a phobia he fights constantly.  At the same time, he ministers to his patients with a mixture of  dismay and incredulity, wondering, with a shake of his head, how they could be so wrong-headed while they wonder how he could be so cold and at the same time, such a fine doctor.  Much of the time they refuse to believe his diagnoses, which always leads to complications and unforeseen difficulties.  In the meantime, and despite his dicey reputation, he manages to keep his patients as healthy as possible, even to the point of ignoring the high school girls who tease and mimic his stiff walk and startled look as often as possible.  This is a wonderful portrayal of mismatched couples and colleagues, neighbors and nay-sayers, almost friends and well-meaning relatives.  This series promises to be addictive.  Who could ask for more!	5.0	Doc Martin, Not what you'd expect.	2014-03-08	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3JCZ1YWIS1I21	KRJWORKS	We are a half-dozen episodes into the first season, and so far love it! Quirky, great characters, engaging plots, etc. - all the elements of an entertaining British comedy series.	5.0	Great so far	2014-03-30	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2WRSR5N58LIE3	K. Rollins	Clever dialog, terribly British coastal town, wacky villagers, crusty but lovable main character - what's not to like?  This series is great fun, with Martin Clunes starring as the socially inept big city surgeon suddenly thrust into small town life.	5.0	A whole village of wonderful characters	2014-06-11	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	ACCQ8JYEO5ZR	ks-nesr	I overheard someone at the hairdressers saying that she is watching Doc Martin on her Kindle and was enjoying it very much.  I went home that evening and downloaded the first show.  I have it admit, it is quite entertaining.  I have watched four episodes and many more to go.  Hope they are as good as I anticipate.	5.0	Good Find	2013-02-22	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3K3FIVKXN182M	ktiew505	And it's not a broken arm. Doc Martin is a great doctor with no social skills what so ever, but he doesn't care. Most locals don't understand him and can't stand him. They come round but he remains the same. Very funny show.	5.0	I find this humerus	2014-05-26	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1F4G0AJVAPAKV	KTL	We enjoy Doc Martin. The characters are well developed and complicated. I recommend this show to anyone as good family entertainment.	4.0	Funny	2013-03-29	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3Z6LGK28M6MS	Kurt L Liljedahl	The first season held my attention and I will be curious to see how they develop the characters in season two.	4.0	Held my attention	2013-09-04	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2G82A42841QMB	K. Wang	beautiful filming sites, it's very funny and carefully plotted, gives you some good laugh, a great choice for family time together	5.0	different kind of funny, exactly what I was looking for	2013-02-12	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3GGHVK7KINN40	L. A. Davis	Well acted.  Excellent story line.  Enjoyable through and through!  Characters are very endearing - especially the Doc!  All the characters are wonderful!	5.0	Extraordinary!	2014-03-14	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AGVXR0TE26HGN	Lady Bug	I love this British comedy.  Doc Martin gives you many hours of humor and enjoyment.  This Series is highly recommended.	5.0	Excellent	2014-01-30	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AUA6EH9HY24GT	Ladykj	I like British series but so far I haven't found anything except Downton Abbey as good as Foyle's war which is why I am giving Doc Martin four stars instead of five.	4.0	Almost a five	2014-01-19	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2UV8P49PTO8N1	"L. A. Garner ""Even an earthquake can't interr..."	A friend recommended this to me, and although the main character took some time to warm up to, I found this show not only endearing, funny, and fun to watch, but addictive, too! It's definitely worth your time.	4.0	Very entertaining BBC show!	2013-08-13	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3IGGBVXYR579R	Laila Lawyer	Every episode was extremely entertaining . I've never laughed so hard watching TV! Would love to see more of Martin Clunes!!	5.0	A Must See	2014-01-20	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	ARKI59BBM42PQ	"LAKIN ""Laura Kniffin"""	To watch this story line is so much fun. Warm, friendly and funny. The characters are true to life and seem to be typical of what you image a small village would be like. I'm looking forward to watching the whole series of Doc Martin.	5.0	What a delight!	2014-05-18	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A25OH1U2Z3EVUF	Laura Allen	Talented cast, endearing characters, entertaining story lines all set within a gorgeous setting - Doc Martin is simply the best! Great entertainment for everyone!	5.0	Best Show, Ever!	2014-05-20	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A12S9VFJE108CT	Laura  Farrell	Having seen Martin Clunes in other work and his wonderful documentaries about horses and dogs,  it's hard to believe the same person plays the role of Doc Martin.  He has perfected the character and grows into it as the season progresses and then surrounds himself with a first rate cast, most importantly, the very talented Caroline Katz.Congratulations to he and his wife and their production company.  Interesting story lines, keeps my complete attention. Well done.	5.0	This is not Martin Clunes	2013-07-26	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2S6F11M9Y7RKO	"Laura ""spirit filled roses"""	We really like Doc Martin in our house. He's down to earth and lofty at the same time. We liked how he met Anthony the six foot squirrel. The characters in the village are priceless.	5.0	Doc Martin Season 1	2014-03-18	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2EDDXY0OOJAXV	Laura Squires	real life? maybe not but a really good show that has humor, drama and romance all in one very entertaining  program.	5.0	believable	2014-03-13	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A39972P2VP75I7	"Laura Zinck ""Bookaholic"""	I became an addict of the later seasons and had to go back to find out how these relationships all began.  It was worth it!  From the bewildering first reactions to each other of Doc and the village, to the immediate mutual attraction of Doc and Louisa, the story unfolds in alternating heartbreaking and hysterically funny moments.  A modern love story with all the angst of a giant &#34;family&#34; thrown in.  I love it!	5.0	Poignant and Funny	2014-03-17	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2S4QXWORMYR92	LaurieB.	My husband and I are hooked on the Doc Martin series!  This show includes drama, comedy and great characters! The harbor in England where this show is filmed is also very beautiful....	5.0	Doc Martin ~  Wonderful show	2013-10-07	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3QT6C4GLK4MPH	Laurie	I just started watching Doc Martin after a friend suggested....working my way through from season 1 but am thoroughly enjoying the characters and different little scenarios that are taking place. Very humorous but also real life situations. A nice entertaining blend!Thanks!	5.0	Love Doc Martin	2014-02-28	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A21P7GVHZ2PO5A	"Laurie Smith ""quiltingnonie"""	After the 1st episode, I was hooked.  English humor is different, but a nice change of pace.  Highly recommend this for some good, clean fun.	5.0	English Humor - Not So Bad	2013-03-04	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1TLCMO6QSR62M	"LDM ""ladlaw"""	"My husband and I - as well as our closest friends - have become dedicated to BBC series for their quality and subtle story/character developments. Conversations between characters tend to be verbal and non-verbal, with inflection and innuendos not commonly seen in US television.Together with our friends - we've created ""libraries"" of these series on DVD sharing them back and forth - and turn to these when ""scheduled"" television offers nothing on a given night...That said - Doc Martin is one of the very best of these series. Combining drama and humor - it at times seems to faintly reinvent the BBC classic -  ""All Creatures Great and Small"" - although with the 'patients'(including the doctor himself) being HUMAN this time round. At other times - you might be reminded of Northern Exposure at its best - but with more focus and with the ongoing interest of the medical challenge facing the doctor in each episode.The characters all have depth and foibles -  and over time you come to see that the community of Portwen (where the series is set)  is a reflection of real towns - and friends - and families - anywhere.  This is suggested early in the series - when the inevitable clash between the ""arrogant"" Doc Martin - and the ""unsophisticated"" villagers comes to a head - one villager steps in as mediator and points out the obvious - despite all their differences - the villagers - including their new doctor - need one another.  They are in fact - the sum of their parts. And then you get it.  The series is not one-dimensional - the plots of each episode generally turn not on one story - with key players and a back up cast - but rather on the development of circumstances - which likely involves multiple characters and their personalities.  For this reason the show somehow remains fresh - season after season - episode after episode.Highly recommended for anyone over 14 (there are some adult situations and medical situations in some of the shows that in my opinion are not appropriate for younger children)"	5.0	Great Television !  Wish US TV could do this !	2010-08-22	4	4	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3PAT6CW7839FX	"Lean Guy ""Lean Guy"""	Doc martin is a very interesting character and the story lines are very interesting as well. It is worth the time.	4.0	Good series	2014-01-08	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3KX0DZZE8864T	Leatha Arnold Archer	Loved it!  Want more, please.  Great story lines which reflects everyday life.  A great combination of entertainment and reflection.  Bring on more.	5.0	Doc Martin is so good!	2013-09-15	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AAY9PBXXFEAHF	LeeAnn Richards	We have seen the other seasons of Doc Martin and wanted to see the beginning.  Its intriguing to see the problems that develop with the Doc and the other members of the town.  Also, with the Doc & Louise, and how they work it out.  I would recommend it to any grownup.  Not suitable for children, I wouldn't think they would enjoy it.  It is also interesting to hear the way they speak and to try and keep up and  understand.	5.0	Why I enjoy the Doc Martin 1st season shows	2014-04-08	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AQL3O34G2E0S4	Leeyore	A pleasant escape into a little English seaside village with endearing characters.  The actors do what actors are supposed to do, (in my opinion) which is, they make you totally forget that they're acting	5.0	Down to earth quirky wit	2014-05-13	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1IZZP7FMLKA1D	Lemster	Can be addictive, so be careful.  Interesting cast, great scenery.  A show that you can watch with your kids and not be embarrassed.	5.0	Great Show	2013-04-28	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1KDI1JZ3PUCS7	Leneh	Can&#34;t stop watching this show..episode after episode. So good and often so funny.Such an interesting bunch of characters in that village.	5.0	Addictive	2013-10-13	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2EQGRB4ZIL5C4	Lesley Inderrieden	This show makes watching TV a pleasure again.  Great characters and great writing along with some very funny story lines will have you hooked on this small town in no time.	5.0	Funny & Endearing	2014-04-18	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1R74VE46AOCWA	Leslie L. Luff	Doc Martin has totally engaging characters and stories set in a modern day idyllic English village. Doc Martin's quirks and phobias not only make him interesting, but frustrating and somehow totally real.	5.0	If you like Sheldon on Big Bang Theory ~ You'll like Doc Martin	2014-01-04	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3CD1DS7C26RT0	Lewis G.	Takes an episode or two to catch on.  Then your hooked.  Nice character development.  Give it a chance.  It will grow on you.	5.0	Enjoyable program	2014-03-13	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1MM1UWGUOWDC6	Lg	I fell in love with this series when I was in England.  Now you can watch all the magic youself.  Martin Clunes is one of my favorite actors and this program is why.  Sit back and enjoy the best that the BCC has to offer.	5.0	Fantastic	2011-02-19	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A278AX2A7IRA13	lgh	Excellent!  Very entertaining and well thought out with good development of the characters.  Looking forward to more of the same!	5.0	Thumbs up	2014-03-15	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2O7U1LIDF3I27	Libbytrip	This series is absolutely excellent!  Martin Clunes plays the role of Doc Martin brilliantly. He is incredibly rude which is hilarious, but he is also a gifted physician. The scenery is breathtaking. I have enjoyed this series immensely.	5.0	Doc Martin Season 1	2013-07-11	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1KHCQL3PSC9XO	libraphile	A great British comedy that I enjoyed very much and shared with friends.  Love the series and have been carefully hoarding each episode to make it last longer.	5.0	Really enjoyed this.	2013-02-26	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1WN86U9HOEDSR	"Lifes adventurer ""penny"""	Sharp writing, sharp acting and a winner.  Get it in my ipad and can't get on pbs and wonder why?	5.0	Neat British humor	2014-04-17	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2O19BLR934G3C	Lili	I love this show. In spite of Doc Martins bad attitude you get to love him and root for him. I don't know how they succeed in making a guy who makes you cringe so often lovable, but maybe it's because he's so honest even though so inappropriate at times.I hope he lightens up a bit in season 6 and gives Louisa reason to want to stick around. Also, I'd like to see him be a good father in spite of his limited social skills.	5.0	Addictive	2013-06-05	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A275SLZF0JJP6A	Lillian M. Olejarczyk	Superb storyline.  Excellent casting.  Beautiful setting.I've been watching Doc Martin on PBS for weeks and was delighted to find this very first episode on my Kindle.  I look forward to future episodes.	5.0	Utterly delightful!	2014-03-03	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3R4U5FSPTR6WA	lilrose	I love Doc Martin....from his stiff, weird personality to all the quirky oddballs in the little seaside town... it's quite an endearing group and you will be rapidly wanting to see more.	5.0	quirky people and lots of chuckles	2014-01-01	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AZXVR3PHUP48U	Linda C. Forrester	Love this series, but I missed the first season.  Glad to get caught up.  I plan to order more of these.	5.0	A Favorite Show	2013-08-18	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3IWBPLW2PVV2Q	Linda Clark	Always entertaining, and great to be able to stream to my kindle.  You can watch these in any order and still enjoy	5.0	Doc Martin	2014-01-24	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1TRSZS0BK3NX5	Linda Gatlin	This comedy is well done and interesting. The venue also lends itself to learning another culture in terms of language and living.	5.0	Wonderful entertainment.	2013-07-16	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A9QS3GSJXI0NX	Linda G.	You must see this series to believe it.  So well done.  It touches all the nerves of emotions and the scenery is fantastic.	5.0	The best!!	2014-02-10	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3D5LTRSAK3E7M	Linda J Preece	Its easy to get involved with the onscreen plots and actors....Socialized medicine is not a thing one should seek, ever.	5.0	Same feelings as in season 2	2014-01-05	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AYSE7N4KENEH0	Linda L	I just recently started watching the Doc Martin Series.  I am watching Series 4 now and am totally hooked.  The actors are super and the story line is totally unpredictable.  I can't imagine anyone not enjoying this series.  It has everything from making me laugh out loud at the humor to bringing me to tears with the seriousness of certain issues addressed.  I am so glad I found this series.	5.0	Doc Martin series is AWESOME	2010-12-09	2	2	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1SK1T5RKI2OIG	"Linda L. Pangerl ""Linda"""	I just discovered the Doc Martin series this year on PBS and I am hooked! It was a great surprise to me to find the entire seasons on Amazon & be able to see the first episode! I can't wait to watch the rest of the series!	5.0	Great find	2013-08-02	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A28RCL5EP5Z00W	Linda McCoy	Funny and moving with gorgeous scenery. I watched the entire season in two days. The dry humor had me laughing out loud.	5.0	Stunning scenery	2013-05-10	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A160F0OVQCTDI1	Linda M. Howe	The only criticism I have is that amazon kept freezing up. The picture stopped.Love the Doc Martin series. It's great to know that each person has a place in this world.	5.0	Critique of Amazon service	2013-12-20	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AV8SF3JQZN4XC	linds	A GREAT SHOW!! never gets old! give it a chance you wont regret it! I am so happy they have this on amazon or else i would have nothing to do on my weekends.	5.0	GREAT SEASON!	2013-09-06	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2971DVWZP8JKQ	Lindyo	Since I am an early to bed kind of gal and this comes on at 9:30 (yes that is late), I had never seen Doc Martin.  Being able to stream it has been wonderful.  I LOVE Doc Martin but I especially love Elaine.  She's hiding a lot up there and uses it as needed.	5.0	Now this is quality television	2014-02-04	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A4QZ6JEBLXUMW	Lindy Siebert	I Loved it.  Enjoy Martin's dry humor.  Have been watching this on PBS prior to watching it on my Kindle.	5.0	5 stars	2013-06-23	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A15MC5U7F1NR9T	Linzo	Love this odd duck of a doctor.  The supporting actors are terrific.  I am totally hooked on this series.  Very well done.	5.0	Fun Series set in Cornwall	2013-06-23	1	1	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3AQKNTKVHVRJ3	LisaB	Love this series which runs on PBS..Went back to watch some episodes that I missedD. But ended up watching more over again.	5.0	love this series	2014-02-22	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3302JHM3BK1B9	Lisa	Funny, realistic, excellent actors & actresses.  Enjoyed the series.  Hated for it to end.  Hope they begin with another season.	5.0	Excellent series	2013-02-26	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AW3BMPHQ4ZBNP	lisa kerns	I love the show, the setting and the quirky characters!  You will find yourself wondering what will happen in the next episode.  It is addictive !	5.0	Awesome Show	2014-04-23	0	0	0
